"geo_name","geo_lat","geo_lon","osm_name","osm_lat","osm_lon","name_match","distance"
"Maktab Wikālat al Ghawth","31.71115","35.1984","American Fried Chicken","31.7108772","35.1987393","4.166666666666666%","44.15141924864347m"
"Funduq al Mahd","31.7125","35.19525","ليمون وشيلو","31.7128555","35.1953422","7.142857142857142%","40.37562769915787m"
"Mu’assasat Shīshāyir","31.70938","35.19939","Banco de Palestin","31.7097925","35.199395","5.0%","45.74117322197367m"
"Mustashfá ad Dabs lil Wilādah","31.7077","35.1962","","31.707680699999997","35.196545","0%","32.77307837498867m"
"Nādī al Ittiḩād an Nisā’ī","31.7088","35.20065","Yazan Radiology Center","31.7084984","35.2007119","12.0%","33.952764602914215m"
"Sharikat Kahrabā’ al Quds","31.70803","35.19998","","31.708295399999997","35.20001729999999","0%","29.639647825188536m"
"Madrasat al Firīr","31.70505","35.19709","","31.704526","35.1972454","0%","59.94035336769024m"
"Dayr al Qiddīsah Ḩannah","31.70495","35.19613","مطعم دلل كرشك","31.704889","35.195628","4.3478260869565215%","48.065128207117m"
"Dayr al Kirmil","31.70397","35.1995","Mănăstirea Surorilor Carmelitane","31.7043936","35.1994203","6.25%","47.57321485443437m"
"Al Bank al ‘Aqārī al ‘Arabī","31.70505","35.19408","","31.704525899999997","35.1942149","0%","59.503423364012725m"
"Maqarr Hay’at Bayt Laḩm Alfayn","31.70459","35.2108","District Buildin","31.704914000000002","35.210519899999994","10.0%","44.67282165244539m"
"Madrasat al Ikhā’ al Islāmīyah","31.71272","35.21086","Al Ekha'a Islamic Schoo","31.7128506","35.2107993","13.333333333333334%","15.582262821769008m"
"Al Ghurfah at Tijārīyah","31.71269","35.20315","Marvel Restauran","31.712729600000003","35.202741100000004","8.695652173913043%","39.006166290614736m"
"Funduq Aliksāndir","31.71151","35.2035","Sababa Restauran","31.7113058","35.2032924","5.88235294117647%","29.998088385330004m"
"Sintwārī Lāmā","31.71008","35.20379","Rami Restaurant & Grill","31.7104885","35.203886700000005","8.695652173913043%","46.213322639653896m"
"Funduq Ghrānd - Bayt Laḩm","31.70729","35.20158","صيدلية الحياة","31.7070816","35.201324299999996","4.0%","33.48830198936927m"
"Funduq Stār - Bayt Laḩm","31.70786","35.20245","Bashawat resturant","31.707806800000004","35.2020405","8.695652173913043%","39.2627989404294m"
"Dayr Rāhibāt Mār Yūsuf","31.70889","35.20251","Reach center","31.7086838","35.20218320000001","4.545454545454546%","38.5014698460835m"
"Sintwārī al Midhwad al Muqaddas","31.70979","35.207","Nahida sabat Fast foo","31.7098982","35.2075196","6.451612903225806%","50.69278904064862m"
"Bi’r al Malik Dāwūd","31.70938","35.20566","مركز العمل الكاثوليكي","31.709482","35.2053703","4.761904761904762%","29.698509539252136m"
"Al Bank al ‘Arabī","31.70865","35.20546","Catholic Action Swimming Pool","31.708793100000005","35.205451399999994","3.4482758620689653%","15.888101839501703m"
"Qariyat Ḩaql ar Ru‘āh as Siyāḩīyah","31.70778","35.22519","Tent Restaurant","31.707628999999997","35.225261100000004","5.88235294117647%","18.04869878677745m"
"Markaz Riyāḑī","31.70574","35.22688","Orient Restaurant","31.706167999999998","35.2270474","11.76470588235294%","50.040061089791735m"
"Kanīsat ar Rūm al Urthūdhuks","31.70266","35.22733","Shepherds Orthodox School","31.702316399999997","35.227486","10.714285714285714%","40.868357659323635m"
"Kanīsah Qadīmah","31.70197","35.22628","Biserica Ortodoxă a Păstorilor","31.7016115","35.226707","3.3333333333333335%","56.733276658535324m"
"Bayt Sāḩūr YMCA","31.70373","35.23669","PalGPS Company","31.7032466","35.2367789","6.666666666666667%","54.2586313465916m"
"Madrasah Ibtidā’īyah","31.70656","35.21949","Al-Tasamoh School","31.706523999999998","35.2192717","15.0%","21.074769314291448m"
"Madrasah Thānawīyah","31.70611","35.21857","Beit Sahour School for Boys","31.706187899999996","35.2187651","7.4074074074074066%","20.41185234148097m"
"Madrasat ar Rūm al Kāthūlīk","31.70454","35.22067","griechisch-katholische Schule","31.704296399999997","35.2205534","6.896551724137931%","29.184802600551567m"
"Madrasah Kāthūlīkīyah","31.70462","35.21719","Latin School","31.704388899999998","35.2168762","4.761904761904762%","39.26182623864808m"
"Al Madrasah al Urthūdhuksīyah al Qadīmah","31.70296","35.21786","galaa","31.703037","35.2179624","5.0%","12.927660297503522m"
"Al Madrasah al Lūthirīyah","31.70201","35.22004","Evangelical Lutheran School","31.702419800000005","35.219938899999995","14.814814814814813%","46.43901045253695m"
"Markaz Ţibbī","31.70543","35.21895","Beit Sahour Medical Center","31.705282300000004","35.2190749","3.8461538461538463%","20.20875485747015m"
"Kanīsah Kāthūlīkīyah","31.70437","35.21687","Beit Sahour Municipality","31.704001899999998","35.2171127","8.333333333333332%","46.85318636515698m"
"Kanīsat as Sīdah","31.70335","35.21852","Well of Virgin Mary","31.7035034","35.21825379999999","5.263157894736842%","30.43196635013055m"
"An Nādī ath Thaqāfī","31.70284","35.21988","Omar Bin Al-Khatab Mosque","31.7031511","35.2194112","8.0%","56.25735020120994m"
"Masjid Bayt Sāḩūr","31.70315","35.21958","Bait Sahour post office","31.7031533","35.2192708","13.043478260869565%","29.313302864051952m"
"Baladīyat Bayt Sāḩūr","31.70394","35.21722","Dar al Balad Restaurant & Artisan","31.703664","35.21736129999999","15.151515151515152%","33.406285929150414m"
"Madrasat Tshīlī","31.71739","35.1848","مسرح الحارة","31.7170505","35.1845369","6.666666666666667%","45.15486340955967m"
"Masjid Bayt Jālā","31.71635","35.18623","مسجد بيت جالا","31.716257399999996","35.1862701","6.25%","10.948548659754303m"
"Al Maqbarah al Lūthirīyah","31.71588","35.19002","اوبرا كافيه","31.7160099","35.189603999999996","4.0%","41.97827416235755m"
"Kanīsat al Qiddīsah Maryam","31.7152","35.18735","","31.715256800000002","35.1869494","0%","38.489262373462296m"
"Al Kanīsah al Lūthirīyah","31.71571","35.18576","كنيسة بيت ابراهيم","31.7156983","35.1858454","4.166666666666666%","8.197769543607178m"
"As Sūq al Qadīm","31.71621","35.18787","Planet Restauran","31.716271999999996","35.1873271","6.25%","51.91488063551015m"
"Dār al Kalimah","31.70567","35.2022","Evangelical Lutheran Christmas Church","31.7056772","35.202135399999996","8.108108108108109%","6.175461484970398m"
"Madrasat Mār Yūsuf","31.70624","35.20428","","31.7062591","35.2048948","0%","58.31730245250538m"
"Kanīsat as Siriyān","31.70494","35.20427","Peace Fountain","31.7047369","35.2045339","5.555555555555555%","33.65959369336928m"
"Funduq as Salām","31.70516","35.2049","Jivan","31.705499100000004","35.204407","6.666666666666667%","59.9814715923604m"
"Muţḩaf Bayt Laḩm al Qadīm","31.70497","35.2054","Coffee Shop","31.7050185","35.205689500000005","4.0%","27.96494168361129m"
"Masjid ‘Umar Bin al Khaţţāb","31.70454","35.20544","St. George","31.704087599999998","35.2054921","3.7037037037037033%","50.4053965921842m"
"Baladīyat Bayt Laḩm","31.70408","35.20532","Bank of Palestin","31.703994599999998","35.2056128","10.526315789473683%","29.326921950622573m"
"Funduq Mār Sharbil","31.70324","35.20403","","31.702942699999998","35.204257399999996","0%","39.387681021518304m"
"Markaz as Salām","31.70471","35.20616","Postul de Poliție Betlee","31.7047049","35.2063336","4.166666666666666%","16.466078022790825m"
"Kullīyat Tirrā Sanţah","31.70532","35.20786","Terra sancta school Theatr","31.705624100000005","35.2076321","7.6923076923076925%","40.04612006765176m"
"Wizārat al Ḩukm al Maḩallī","31.70572","35.20939","Nisreen Pharmac","31.705626399999996","35.2093782","3.8461538461538463%","10.438627601285074m"
"Dayr ar Rūm al Urthūdhuks","31.70391","35.20783","Chapel of the Manger","31.704282199999998","35.20759279999999","8.0%","46.998094551171334m"
"Kanīsat al Frānsīskān","31.7039","35.20959","Franciscan Center famil","31.7036028","35.2096501","8.695652173913043%","33.442870385007765m"
"Qā‘ah Mār Frānsīs al Alfīyah","31.70525","35.20677","Terra sancta Kindergarten","31.705502600000003","35.2067739","3.571428571428571%","28.011148763137566m"
"Jam‘īyat al Ikhā’ al Islāmīyah","31.70133","35.17838","منتدى المرأة الثقافي","31.7015153","35.1778107","3.3333333333333335%","57.74734840582655m"
"Markaz Blāzā Mawl lit Tasawwuq","31.92455","35.21221","منقوشة","31.9248744","35.211723","0%","58.43852048224669m"
"‘Imārat al Isrā’","31.9074","35.20566","Science Hous","31.907315500000003","35.2054328","6.25%","23.444197951035488m"
"‘Imārat Shihāb","31.90763","35.20657","Traffi","31.9073419","35.2064083","14.285714285714285%","35.41865703001968m"
"‘Imārat Umayyah","31.90549","35.2044","Al Ektesad Restauran","31.905029100000004","35.2042616","10.0%","52.75702498709528m"
"‘Imārat Rammūnī","31.90253","35.20374","Al Fu'ad Caf","31.902519","35.2036484","6.666666666666667%","8.750096370498868m"
"Fakhākhīnā","32.22451","35.23107","Shawarma akeefak","32.224861600000004","35.231374100000004","12.5%","48.39259133121895m"
"Nāblus Mawl","32.22436","35.25355","Sabri","32.224594599999996","35.2539483","9.090909090909092%","45.67688784395443m"
"Mujamma‘ Tijārī Baladīyat Nāblus","32.22209","35.26192","Galaxy Training Center","32.2219185","35.2616951","9.375%","28.48018690834209m"
"Church of the Holy Sepulchre","31.77847","35.22979","Capela lui Longhin","31.7786132","35.2299885","3.571428571428571%","24.609625059882987m"
"‘Izbat Shūfah","32.28505","35.0449","Hossam Falafe","32.2851709","35.04490070000001","7.6923076923076925%","13.406982111363465m"
"Rās al Fār‘ah","32.29121","35.34714","مركز صلاح خلف","32.291419399999995","35.347114000000005","7.6923076923076925%","23.34955481680235m"
"Mount Of Olives Hotel","31.77913","35.24513","","31.7793311","35.24475579999999","0%","41.874675654201184m"
"Addar Hotel","31.78934","35.22864","","31.7892865","35.2290883","0%","42.87028059705795m"
"Jerusalem Panorama Hotel","31.77299","35.24005","Silwan athletic club / pope boulos the 6th clinic","31.7729632","35.239729499999996","4.081632653061225%","30.50452539583956m"
"National Hotel Jerusalem","31.78608","35.23248","المعهد الوطني للموسيقى","31.786194000000002","35.233058","4.166666666666666%","56.183889867566805m"
"St.George Landmark Hotel","31.78599","35.23052","AlHoash Art Cour","31.7859836","35.2301021","8.333333333333332%","39.58649218843778m"
"Ritz Hotel Jerusalem","31.78683","35.23221","Al - Ikrimaw","31.786523600000002","35.2320234","10.0%","38.29635873723672m"
"David Citadel Hotel","31.77955","35.22766","","31.7794032","35.2277048","0%","16.821623875066365m"
"Rivoli","31.78392","35.23305","Dr. Abdul Al Qubair Skin and Veneral Disease","31.783901699999998","35.232942","2.272727272727273%","10.428442054330059m"
"Ibis Styles Jerusalem Sheikh J","31.79086","35.23012","YWC","31.7905635","35.2302322","0%","34.55144706585947m"
"New Metropole Hotel","31.78412","35.23265","dubai restaurant","31.784382399999995","35.2322061","5.263157894736842%","51.129346949182995m"
"al-Balda al-Qadimah","31.77756","35.2321","Old City Market","31.777646","35.23233","10.526315789473683%","23.781326487903353m"
"Beit Sahur","31.69761","35.22886","Bayt Sahour Bus Parkin","31.6972919","35.228705600000005","22.727272727272727%","38.18805405629206m"
